month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,totals
2003-07,Louisiana,0,0,3829,4505,0,208,0,4,3,0,823,1109,0,0,0,0,0,0,0,0,0,10481
2003-07,Maine,0,0,840,1811,0,63,0,11,34,0,36,108,0,0,0,0,0,0,0,0,0,2903
2003-07,Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-07,Maryland,1851,0,65,2531,0,9,0,0,1,0,41,107,0,0,0,0,0,0,0,0,0,4605
2003-07,Massachusetts,7562,0,1342,1028,0,19,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10566
2003-07,Michigan,9690,0,1832,8405,0,29,0,0,33,0,0,259,0,0,0,0,0,0,0,0,0,20248
2003-07,Minnesota,5748,0,3476,5959,0,96,0,0,4,0,86,489,0,0,0,0,0,0,0,0,0,15858
2003-07,Mississippi,0,0,2525,3351,0,136,0,41,63,0,854,1412,0,0,0,0,0,0,0,0,0,8382
2003-07,Missouri,0,0,2388,7106,0,106,0,2,6,0,143,1236,0,0,0,0,0,0,0,0,0,10987
2003-07,Montana,304,0,1167,2483,0,108,5,6,30,0,311,855,0,0,0,0,0,0,0,0,0,5269
2003-07,Nebraska,840,0,9,1185,0,5,0,0,1,0,2,106,0,0,0,0,0,0,0,0,0,2148
2003-07,Nevada,0,0,1776,1638,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3505
2003-07,New Hampshire,991,0,950,1512,0,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3470
2003-07,New Jersey,0,0,1255,1480,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2780
2003-07,New Mexico,0,0,1680,2435,0,117,0,3,7,0,398,793,0,0,0,0,0,0,0,0,0,5433
2003-07,New York,2797,0,564,5098,0,13,140,118,0,0,0,15,0,0,0,0,0,0,0,0,0,8745
2003-07,North Carolina,5315,0,183,7117,0,101,0,21,39,0,1028,1743,0,0,0,0,0,0,0,0,0,15547
2003-07,North Dakota,148,0,286,1260,0,22,0,0,0,0,20,158,0,0,0,0,0,0,0,0,0,1894
2003-07,Ohio,0,0,5956,9045,0,350,0,14,82,0,487,866,0,0,0,0,0,0,0,0,0,16800
2003-07,Oklahoma,0,0,2966,4189,0,286,0,21,22,0,846,1668,0,0,0,0,0,0,0,0,0,9998
2003-07,Oregon,2,0,3157,5178,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8552
2003-07,Pennsylvania,307,0,1,31603,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32286
2003-07,Puerto Rico,0,0,457,95,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572
2003-07,Rhode Island,0,0,303,308,0,75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,689
2003-07,South Carolina,756,0,2421,2835,0,89,0,3,15,0,452,610,0,0,0,0,0,0,0,0,0,7181
2003-07,South Dakota,0,0,537,1791,0,35,0,0,2,0,55,232,0,0,0,0,0,0,0,0,0,2652
2003-07,Tennessee,0,0,6511,6670,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13434
2003-07,Texas,8704,0,10515,17305,0,848,54,44,84,0,2954,5094,0,0,0,0,0,0,0,0,0,45602
2003-07,Utah,406,0,1232,2521,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4223
2003-07,Vermont,0,0,411,700,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138
2003-07,Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-07,Virginia,0,0,5340,6950,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12439
2003-07,Washington,3889,0,3688,4852,0,249,38,15,16,0,703,1122,0,0,0,0,0,0,0,0,0,14572
2003-07,West Virginia,0,0,2024,3298,0,192,0,4,10,0,503,1542,0,0,0,0,0,0,0,0,0,7573
2003-07,Wisconsin,0,0,2711,6562,0,0,0,0,0,0,3,166,0,0,0,0,0,0,0,0,0,9442
2003-07,Wyoming,158,0,541,1082,0,39,7,7,19,0,95,217,0,0,0,0,0,0,0,0,0,2165
2003-06,Alabama,0,0,4881,4840,0,237,0,44,65,0,1145,1497,0,0,0,0,0,0,0,0,0,12709
2003-06,Alaska,5,0,963,1282,0,82,0,6,15,0,144,207,0,0,0,0,0,0,0,0,0,2704
2003-06,Arizona,1499,0,3286,3512,0,185,0,11,6,0,712,513,0,0,0,0,0,0,0,0,0,9724
2003-06,Arkansas,91,0,2193,3361,0,145,0,8,37,0,574,1473,0,0,0,0,0,0,0,0,0,7882
2003-06,California,14333,0,12926,15179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42438
2003-06,Colorado,2092,0,4844,5938,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13193
2003-06,Connecticut,3311,0,1890,1724,0,67,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7265
2003-06,Delaware,0,0,396,599,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1008
2003-06,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-06,Florida,0,0,10197,8621,0,400,1,20,15,0,526,442,0,0,0,0,0,0,0,0,0,20222
2003-06,Georgia,2237,0,4988,5708,0,168,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16976
2003-06,Guam,0,0,11,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2003-06,Hawaii,553,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558
2003-06,Idaho,1026,0,932,1936,0,86,0,1,8,0,211,667,0,0,0,0,0,0,0,0,0,4867
2003-06,Illinois,18754,0,3423,4917,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27243
2003-06,Indiana,10137,0,1191,2773,0,2,0,0,3,0,0,308,0,0,0,0,0,0,0,0,0,14414
2003-06,Iowa,2363,0,15,1483,0,3,11,0,0,0,2,129,0,0,0,0,0,0,0,0,0,4006
2003-06,Kansas,0,0,1619,2631,0,115,0,6,7,0,231,399,0,0,0,0,0,0,0,0,0,5008
2003-06,Kentucky,0,0,4442,5509,0,300,0,34,77,0,912,1434,0,0,0,0,0,0,0,0,0,12708
2003-06,Louisiana,0,0,3689,3749,0,172,0,6,7,0,697,1090,0,0,0,0,0,0,0,0,0,9410
2003-06,Maine,0,0,852,1572,0,58,0,4,29,0,49,95,0,0,0,0,0,0,0,0,0,2659
2003-06,Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-06,Maryland,2112,0,51,2621,0,9,0,0,0,0,50,74,0,0,0,0,0,0,0,0,0,4917
2003-06,Massachusetts,7125,0,1598,1066,0,42,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10576
2003-06,Michigan,9065,0,1878,8518,0,32,0,0,13,0,0,224,0,0,0,0,0,0,0,0,0,19730
2003-06,Minnesota,7021,0,3316,5815,0,114,0,1,4,0,72,501,0,0,0,0,0,0,0,0,0,16844
2003-06,Mississippi,0,0,2370,2931,0,147,0,56,63,0,814,1298,0,0,0,0,0,0,0,0,0,7679
2003-06,Missouri,0,0,2247,6745,0,93,0,1,10,0,159,1219,0,0,0,0,0,0,0,0,0,10474
2003-06,Montana,303,0,1168,2852,0,110,4,6,13,0,298,764,0,0,0,0,0,0,0,0,0,5518
2003-06,Nebraska,867,0,6,1121,0,1,0,0,0,0,3,101,0,0,0,0,0,0,0,0,0,2099
2003-06,Nevada,0,0,1537,1502,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151
2003-06,New Hampshire,989,0,946,1485,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3441
2003-06,New Jersey,0,0,1342,1694,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087
2003-06,New Mexico,0,0,1659,2287,0,119,0,3,5,0,339,725,0,0,0,0,0,0,0,0,0,5137
2003-06,New York,3527,0,532,5150,0,7,129,50,0,0,0,9,0,0,0,0,0,0,0,0,0,9404
2003-06,North Carolina,5728,0,183,7036,0,87,0,20,43,0,1001,1789,0,0,0,0,0,0,0,0,0,15887
2003-06,North Dakota,224,0,302,1181,0,20,0,0,0,0,32,170,0,0,0,0,0,0,0,0,0,1929
2003-06,Ohio,0,0,6162,9629,0,464,0,14,75,0,421,723,0,0,0,0,0,0,0,0,0,17488
2003-06,Oklahoma,0,0,2961,4057,0,294,0,16,29,0,751,1542,0,0,0,0,0,0,0,0,0,9650
2003-06,Oregon,30,0,3390,5546,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9172
2003-06,Pennsylvania,266,0,0,32385,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32905
2003-06,Puerto Rico,0,0,465,78,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559
2003-06,Rhode Island,0,0,309,245,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625
2003-06,South Carolina,1450,0,2419,2591,0,89,0,4,5,0,386,566,0,0,0,0,0,0,0,0,0,7510
2003-06,South Dakota,0,0,541,1740,0,35,0,0,2,0,61,222,0,0,0,0,0,0,0,0,0,2601
2003-06,Tennessee,0,0,6821,6487,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13571
2003-06,Texas,7820,0,10791,15749,0,767,0,47,74,0,2702,4564,0,0,0,0,0,0,0,0,0,42514
2003-06,Utah,2559,0,1208,2321,0,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6157
2003-06,Vermont,0,0,444,643,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108
2003-06,Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-06,Virginia,0,0,4849,6356,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11395
2003-06,Washington,4551,0,3494,4983,0,221,36,9,16,0,662,975,0,0,0,0,0,0,0,0,0,14947
2003-06,West Virginia,0,0,2058,3204,0,163,0,11,9,0,474,1214,0,0,0,0,0,0,0,0,0,7133
2003-06,Wisconsin,0,0,2777,6302,0,1,0,0,5,0,4,169,0,0,0,0,0,0,0,0,0,9258
2003-06,Wyoming,178,0,602,1085,0,45,6,7,25,0,89,252,0,0,0,0,0,0,0,0,0,2289
2003-05,Alabama,0,0,5038,4894,0,292,0,51,51,0,1309,1540,0,0,0,0,0,0,0,0,0,13175
2003-05,Alaska,0,0,863,1408,0,56,0,5,12,0,150,251,0,0,0,0,0,0,0,0,0,2745
2003-05,Arizona,1846,0,3829,3671,0,223,0,14,12,0,700,524,0,0,0,0,0,0,0,0,0,10819
2003-05,Arkansas,106,0,2345,3385,0,173,0,11,35,0,592,1529,0,0,0,0,0,0,0,0,0,8176
2003-05,California,15402,0,12790,15475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43667
2003-05,Colorado,991,0,5395,6297,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13048
2003-05,Connecticut,3373,0,2176,1998,0,74,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7860
2003-05,Delaware,0,0,410,668,0,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1093
2003-05,District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-05,Florida,0,0,10463,8740,0,415,1,26,23,0,586,509,0,0,0,0,0,0,0,0,0,20763
2003-05,Georgia,2163,0,5149,5705,0,190,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16809
2003-05,Guam,0,0,17,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2003-05,Hawaii,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564
2003-05,Idaho,945,0,1040,2380,0,101,0,2,2,0,237,655,0,0,0,0,0,0,0,0,0,5362
2003-05,Illinois,23466,0,4046,5470,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33123
2003-05,Indiana,11037,0,1388,2875,0,6,0,0,4,0,0,335,0,0,0,0,0,0,0,0,0,15645
2003-05,Iowa,2986,0,8,1588,0,3,11,0,0,0,1,146,0,0,0,0,0,0,0,0,0,4743
2003-05,Kansas,0,0,1503,2859,0,120,0,5,9,0,259,401,0,0,0,0,0,0,0,0,0,5156
2003-05,Kentucky,0,0,4825,5779,0,353,0,49,72,0,1113,1841,0,0,0,0,0,0,0,0,0,14032
2003-05,Louisiana,0,0,3708,3602,0,192,0,6,7,0,769,1124,0,0,0,0,0,0,0,0,0,9408
2003-05,Maine,0,0,965,1900,0,110,0,9,33,0,39,138,0,0,0,0,0,0,0,0,0,3194
2003-05,Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-05,Maryland,2020,0,81,2742,0,5,0,1,0,0,37,133,0,0,0,0,0,0,0,0,0,5019
2003-05,Massachusetts,8607,0,1805,1232,0,67,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12481
2003-05,Michigan,10231,0,2013,9246,0,53,0,0,12,0,1,265,0,0,0,0,0,0,0,0,0,21821
2003-05,Minnesota,5695,0,3478,5787,0,104,0,2,2,0,73,533,0,0,0,0,0,0,0,0,0,15674
2003-05,Mississippi,0,0,2773,2855,0,141,0,41,68,0,901,1369,0,0,0,0,0,0,0,0,0,8148
2003-05,Missouri,0,0,2568,7361,0,107,0,3,6,0,199,1224,0,0,0,0,0,0,0,0,0,11468
2003-05,Montana,302,0,1220,3123,0,116,7,5,17,0,318,846,0,0,0,0,0,0,0,0,0,5954
2003-05,Nebraska,929,0,11,1215,0,0,0,0,0,0,3,122,0,0,0,0,0,0,0,0,0,2280
2003-05,Nevada,0,0,1865,1708,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693
2003-05,New Hampshire,1103,0,1155,1737,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4017
2003-05,New Jersey,0,0,1521,1790,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373
2003-05,New Mexico,0,0,1867,2474,0,137,0,2,4,0,389,788,0,0,0,0,0,0,0,0,0,5661
2003-05,New York,3584,0,840,5765,0,7,68,84,0,0,0,11,0,0,0,0,0,0,0,0,0,10359
2003-05,North Carolina,5475,0,199,6913,0,110,0,29,36,0,1124,1848,0,0,0,0,0,0,0,0,0,15734
2003-05,North Dakota,234,0,377,1346,0,23,0,0,0,0,40,150,0,0,0,0,0,0,0,0,0,2170
2003-05,Ohio,0,0,7040,10300,0,467,0,11,82,0,494,894,0,0,0,0,0,0,0,0,0,19288
2003-05,Oklahoma,0,0,3109,4184,0,315,0,18,26,0,904,1730,0,0,0,0,0,0,0,0,0,10286
2003-05,Oregon,27,0,3675,6415,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10383
2003-05,Pennsylvania,328,0,0,36697,0,393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37419
2003-05,Puerto Rico,0,0,590,140,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744
2003-05,Rhode Island,0,0,357,317,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737
2003-05,South Carolina,1054,0,2755,2675,0,77,0,3,9,0,385,573,0,0,0,0,0,0,0,0,0,7531
2003-05,South Dakota,0,0,579,1795,0,28,0,1,4,0,72,241,0,0,0,0,0,0,0,0,0,2720
2003-05,Tennessee,0,0,6585,6410,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13286
2003-05,Texas,7221,0,11533,16351,0,813,0,57,78,0,2967,4856,0,0,0,0,0,0,0,0,0,43876
2003-05,Utah,496,0,1289,2670,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4530
2003-05,Vermont,0,0,465,778,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263
2003-05,Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-05,Virginia,0,0,6093,7371,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13630
2003-05,Washington,4793,0,4251,5387,0,239,35,11,18,0,718,1041,0,0,0,0,0,0,0,0,0,16493
2003-05,West Virginia,0,0,2236,3846,0,190,1,7,10,0,552,1625,0,0,0,0,0,0,0,0,0,8467
2003-05,Wisconsin,0,0,3074,7244,0,0,0,0,6,0,4,185,0,0,0,0,0,0,0,0,0,10513
2003-05,Wyoming,159,0,647,1228,0,50,10,5,20,0,96,235,0,0,0,0,0,0,0,0,0,2450
2003-04,Alabama,0,0,5191,5036,0,268,0,56,65,0,1142,1482,0,0,0,0,0,0,0,0,0,13240
2003-04,Alaska,26,0,986,1708,0,69,1,7,14,0,126,229,0,0,0,0,0,0,0,0,0,3166
2003-04,Arizona,1929,0,4188,3788,0,210,0,20,10,0,718,653,0,0,0,0,0,0,0,0,0,11516
2003-04,Arkansas,539,0,2344,3950,0,178,0,10,32,0,519,1598,0,0,0,0,0,0,0,0,0,9170
2003-04,California,15281,0,13667,16560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45508
2003-04,Colorado,0,0,5630,7141,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13153
2003-04,Connecticut,3585,0,2154,2235,0,82,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8253
2003-04,Delaware,0,0,477,680,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1170
2003-04,District of Columbia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-04,Florida,0,0,10801,9036,0,386,5,27,20,0,461,478,0,0,0,0,0,0,0,0,0,21214
2003-04,Georgia,2639,0,4995,5579,0,195,3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16905
2003-04,Guam,0,0,17,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2003-04,Hawaii,645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646
2003-04,Idaho,1123,0,1068,2730,0,69,0,3,6,0,211,688,0,0,0,0,0,0,0,0,0,5898
2003-04,Illinois,32721,0,4404,6581,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43935
2003-04,Indiana,10502,0,1470,3438,0,15,0,0,6,0,0,367,0,0,0,0,0,0,0,0,0,15798
2003-04,Iowa,4052,0,17,2338,0,3,8,0,1,0,1,148,0,0,0,0,0,0,0,0,0,6568
2003-04,Kansas,0,0,1871,3614,0,148,0,6,5,0,255,472,0,0,0,0,0,0,0,0,0,6371
2003-04,Kentucky,0,0,4677,7517,0,341,0,58,88,0,973,1759,0,0,0,0,0,0,0,0,0,15413
2003-04,Louisiana,0,0,3835,3494,0,153,0,6,5,0,725,1142,0,0,0,0,0,0,0,0,0,9360
2003-04,Maine,0,0,1147,2184,0,73,0,7,36,0,30,117,0,0,0,0,0,0,0,0,0,3594
2003-04,Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-04,Maryland,2719,0,53,3307,0,13,0,2,0,0,49,99,0,0,0,0,0,0,0,0,0,6242
2003-04,Massachusetts,6375,0,1964,1366,0,40,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10364
2003-04,Michigan,11895,0,2247,11257,0,33,0,0,14,0,2,245,0,0,0,0,0,0,0,0,0,25693
2003-04,Minnesota,4446,0,3013,8812,0,116,0,2,5,0,65,519,0,0,0,0,0,0,0,0,0,16978
2003-04,Mississippi,0,0,2724,2992,0,158,0,49,90,0,830,1331,0,0,0,0,0,0,0,0,0,8174
2003-04,Missouri,0,0,2750,9911,0,123,0,1,20,0,157,1393,0,0,0,0,0,0,0,0,0,14355
2003-04,Montana,348,0,1397,3470,0,122,6,5,15,0,302,940,0,0,0,0,0,0,0,0,0,6605
2003-04,Nebraska,1376,0,21,1310,0,4,0,0,0,0,2,108,0,0,0,0,0,0,0,0,0,2821
2003-04,Nevada,0,0,1753,1967,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3835
2003-04,New Hampshire,1240,0,1262,2188,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4711
2003-04,New Jersey,0,0,1453,1998,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491
2003-04,New Mexico,0,0,1730,2849,0,173,0,0,3,0,350,784,0,0,0,0,0,0,0,0,0,5889
2003-04,New York,3403,0,892,7714,0,7,63,60,0,0,0,15,0,0,0,0,0,0,0,0,0,12154
2003-04,North Carolina,6096,0,204,7997,0,104,0,27,40,0,931,1667,0,0,0,0,0,0,0,0,0,17066
2003-04,North Dakota,346,0,350,1483,0,17,0,0,0,0,25,154,0,0,0,0,0,0,0,0,0,2375
2003-04,Ohio,0,0,7873,12557,0,443,0,17,66,0,431,1007,0,0,0,0,0,0,0,0,0,22394
2003-04,Oklahoma,0,0,3653,5336,0,304,0,11,23,0,733,1711,0,0,0,0,0,0,0,0,0,11771
2003-04,Oregon,54,0,4110,7304,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11687
2003-04,Pennsylvania,636,0,0,41427,0,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42563
2003-04,Puerto Rico,0,0,670,87,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773
2003-04,Rhode Island,0,0,372,361,0,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,831
2003-04,South Carolina,519,0,2966,2975,0,94,0,5,8,0,375,585,0,0,0,0,0,0,0,0,0,7527
2003-04,South Dakota,0,0,671,1902,0,48,0,0,4,0,58,206,0,0,0,0,0,0,0,0,0,2889
2003-04,Tennessee,0,0,6346,6755,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13387
2003-04,Texas,8476,0,11189,16365,0,822,0,58,81,0,2697,4599,0,0,0,0,0,0,0,0,0,44287
2003-04,Utah,0,0,1606,2980,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4668
2003-04,Vermont,0,0,468,1154,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1648
2003-04,Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-04,Virginia,0,0,5386,7671,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13215
2003-04,Washington,5552,0,4513,6010,0,243,43,8,15,0,689,1099,0,0,0,0,0,0,0,0,0,18172
2003-04,West Virginia,0,0,2495,4884,0,207,0,5,25,0,450,1518,0,0,0,0,0,0,0,0,0,9584
2003-04,Wisconsin,0,0,3685,11661,0,1,0,0,7,0,1,172,0,0,0,0,0,0,0,0,0,15527
2003-04,Wyoming,211,0,681,1198,0,46,0,4,22,0,76,222,0,0,0,0,0,0,0,0,0,2460
2003-03,Alabama,0,0,6604,7424,0,283,0,40,60,0,1161,1641,0,0,0,0,0,0,0,0,0,17213
2003-03,Alaska,0,0,899,1396,0,55,1,6,8,0,132,262,0,0,0,0,0,0,0,0,0,2759
2003-03,Arizona,2117,0,4674,4592,0,241,0,27,16,0,830,737,0,0,0,0,0,0,0,0,0,13234
2003-03,Arkansas,306,0,3209,5511,0,178,0,12,46,0,529,1631,0,0,0,0,0,0,0,0,0,11422
2003-03,California,13897,0,15102,19430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48429
2003-03,Colorado,0,0,6587,8678,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15687
2003-03,Connecticut,3872,0,2734,2688,0,103,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9597
2003-03,Delaware,0,0,529,805,0,20,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1360
2003-03,District of Columbia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2003-03,Florida,0,0,12440,11484,0,485,5,28,27,0,523,495,0,0,0,0,0,0,0,0,0,25487
2003-03,Georgia,2865,0,6711,8499,0,222,4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23288
2003-03,Guam,0,0,13,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2003-03,Hawaii,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726
2003-03,Idaho,1790,0,1277,3027,0,107,0,5,6,0,248,711,0,0,0,0,0,0,0,0,0,7171
2003-03,Illinois,31677,0,5648,8798,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46415
2003-03,Indiana,6980,0,2039,4971,0,14,0,0,6,0,0,350,0,0,0,0,0,0,0,0,0,14360
2003-03,Iowa,5134,0,23,3273,0,3,10,0,0,0,3,143,0,0,0,0,0,0,0,0,0,8589
2003-03,Kansas,0,0,2683,4782,0,218,0,8,6,0,291,462,0,0,0,0,0,0,0,0,0,8450
2003-03,Kentucky,0,0,6140,9074,0,359,0,48,101,0,912,1708,0,0,0,0,0,0,0,0,0,18342
2003-03,Louisiana,2,0,5677,5114,0,184,0,4,4,0,710,1113,0,0,0,0,0,0,0,0,0,12808
2003-03,Maine,0,0,1394,2345,0,61,0,8,37,0,33,102,0,0,0,0,0,0,0,0,0,3980
2003-03,Mariana Islands,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003-03,Maryland,2868,0,90,3816,0,14,0,0,1,0,46,103,0,0,0,0,0,0,0,0,0,6938
2003-03,Massachusetts,8348,0,2203,1634,0,49,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13102
2003-03,Michigan,12874,0,2723,14080,0,47,0,0,10,0,0,278,0,0,0,0,0,0,0,0,0,30012
2003-03,Minnesota,5066,0,3907,9836,0,150,0,0,7,0,69,522,0,0,0,0,0,0,0,0,0,19557
2003-03,Mississippi,0,0,3781,4824,0,182,0,48,97,0,754,1378,0,0,0,0,0,0,0,0,0,11064
2003-03,Missouri,0,0,3462,11799,0,124,0,3,13,0,169,1417,0,0,0,0,0,0,0,0,0,16987
2003-03,Montana,389,0,1620,3417,0,137,5,1,17,0,261,905,0,0,0,0,0,0,0,0,0,6752
2003-03,Nebraska,1593,0,11,1638,0,2,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,3345
2003-03,Nevada,0,0,2559,2331,0,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029
2003-03,New Hampshire,1359,0,1476,2098,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4972
2003-03,New Jersey,0,0,1667,2299,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025
2003-03,New Mexico,0,0,2341,3222,0,166,0,4,10,0,415,861,0,0,0,0,0,0,0,0,0,7019
2003-03,New York,3746,0,930,8418,0,7,42,86,0,0,0,16,0,0,0,0,0,0,0,0,0,13245
2003-03,North Carolina,8029,0,263,9847,0,122,0,21,51,0,968,1846,0,0,0,0,0,0,0,0,0,21147
2003-03,North Dakota,258,0,472,1564,0,18,0,1,0,0,32,156,0,0,0,0,0,0,0,0,0,2501
2003-03,Ohio,0,0,10145,15951,0,830,0,14,77,0,495,977,0,0,0,0,0,0,0,0,0,28489
2003-03,Oklahoma,0,0,4060,6182,0,377,0,22,27,0,790,1753,0,0,0,0,0,0,0,0,0,13211
